STATION,STATION_NAME,DATE,HPCP
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091123 19:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091123 20:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091123 21:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091123 22:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091123 23:00,0.06
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 00:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 01:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 02:00,0.28
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 03:00,0.17
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 04:00,0.08
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 05:00,0.09
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 06:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 07:00,0.08
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 08:00,0.08
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 09:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 10:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 11:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 12:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 13:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 14:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 15:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 16:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 17:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091124 23:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 00:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 01:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 02:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 04:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 05:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 06:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 07:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 08:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 09:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 10:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 11:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 12:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 13:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 14:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 15:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091125 16:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091126 13:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091127 00:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091127 03:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091127 04:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091127 05:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091127 16:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091130 10:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091130 11:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091130 12:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091130 13:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091130 14:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091130 15:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091130 16:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091130 17:00,0.06
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091130 18:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091130 19:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091130 20:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091201 01:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091202 13:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091202 14:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091202 15:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091202 16:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091202 17:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091202 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091202 19:00,0.06
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091202 20:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091202 21:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091202 22:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091202 23:00,0.12
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091203 00:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091203 01:00,0.21
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091203 02:00,0.30
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091203 03:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091203 04:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091203 05:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 04:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 05:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 06:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 07:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 08:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 09:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 10:00,0.09
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 11:00,0.10
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 12:00,0.14
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 13:00,0.11
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 14:00,0.11
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 15:00,0.09
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 16:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 17:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 18:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 19:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091205 20:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091208 22:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091208 23:00,0.12
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091209 00:00,0.14
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091209 01:00,0.12
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091209 02:00,0.14
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091209 03:00,0.14
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091209 04:00,0.16
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091209 05:00,0.41
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091209 06:00,0.17
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091209 07:00,0.24
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091209 08:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091213 06:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091213 07:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091213 08:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091213 09:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091213 10:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091213 11:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091213 12:00,0.11
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091213 13:00,0.17
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091213 14:00,0.12
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091213 15:00,0.08
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091213 16:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091218 22:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091218 23:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 00:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 01:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 02:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 03:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 04:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 05:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 06:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 07:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 08:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 09:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 10:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 11:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 12:00,0.10
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 13:00,0.21
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 14:00,0.28
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 15:00,0.18
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 16:00,0.13
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 17:00,0.10
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 18:00,0.09
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 19:00,0.06
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 20:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 21:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 22:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091219 23:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091220 00:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091220 01:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091220 02:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091225 17:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091225 18:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091225 19:00,0.12
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091225 20:00,0.26
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091225 21:00,0.18
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091225 22:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091225 23:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 00:00,0.06
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 01:00,0.06
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 02:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 03:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 04:00,0.18
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 05:00,0.18
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 06:00,0.10
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 07:00,0.09
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 08:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 09:00,0.08
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 10:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 11:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 12:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 13:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 14:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 15:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 16:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 17:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091226 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091231 04:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091231 05:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091231 06:00,0.08
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091231 07:00,0.06
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091231 08:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091231 09:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091231 10:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091231 16:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091231 17:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091231 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091231 19:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091231 20:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091231 21:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091231 22:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20091231 23:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100101 00:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100101 01:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100101 02:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100101 03:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100101 04:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100105 01:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100105 02:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100105 03:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100105 04:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100105 05:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100105 06:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100105 08:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100105 09:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100105 21:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100105 22:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100105 23:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100106 02:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100106 03:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100107 22:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100107 23:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100108 00:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100108 01:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100108 02:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100108 03:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100108 04:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100108 05:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100108 06:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 07:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 08:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 09:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 10:00,0.08
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 11:00,0.13
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 12:00,0.16
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 13:00,0.14
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 14:00,0.06
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 15:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 16:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 17:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 18:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 19:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 20:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 21:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 22:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100117 23:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100120 04:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100120 05:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100120 06:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100120 07:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100121 22:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100121 23:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100122 00:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100122 01:00,0.06
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100122 02:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100122 09:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100122 10:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100122 11:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100124 09:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100124 10:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100124 11:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100124 12:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100124 17:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100124 18:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100124 19:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100124 20:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100124 21:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100124 22:00,0.04
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100124 23:00,0.17
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 00:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 01:00,0.01
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 02:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 03:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 04:00,0.11
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 05:00,0.05
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 06:00,0.07
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 07:00,0.06
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 08:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 09:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 10:00,0.03
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 11:00,0.02
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 14:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 18:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 19:00,0.06
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 22:00,0.00
COOP:180465,BALTIMORE WASHINGTON INTERNATIONAL AIRPORT MD US,20100125 23:00,0.00
